CODIGO_POSTAL,POBLACION,ESTADO
82741,Elota,Sinaloa
82743,Elota,Sinaloa
82744,Elota,Sinaloa
82745,Elota,Sinaloa
82747,Elota,Sinaloa
82750,Elota,Sinaloa
82755,Elota,Sinaloa
82758,Elota,Sinaloa
82760,Elota,Sinaloa
82763,Elota,Sinaloa
82764,Elota,Sinaloa
82765,Elota,Sinaloa
82770,Elota,Sinaloa
82773,Elota,Sinaloa
82774,Elota,Sinaloa
82775,Elota,Sinaloa
82776,Elota,Sinaloa
82777,Elota,Sinaloa
82780,Elota,Sinaloa
82783,Elota,Sinaloa
82786,Elota,Sinaloa
82787,Elota,Sinaloa
82788,Elota,Sinaloa
82790,Elota,Sinaloa
82793,Elota,Sinaloa
82794,Elota,Sinaloa
82795,Elota,Sinaloa
82796,Elota,Sinaloa
82797,Elota,Sinaloa
82800,Rosario,Sinaloa
82802,Rosario,Sinaloa
82803,Rosario,Sinaloa
82804,Rosario,Sinaloa
82805,Rosario,Sinaloa
82806,Rosario,Sinaloa
82807,Rosario,Sinaloa
82808,Rosario,Sinaloa
82809,Rosario,Sinaloa
82810,Rosario,Sinaloa
82813,Rosario,Sinaloa
82814,Rosario,Sinaloa
82817,Rosario,Sinaloa
82820,Rosario,Sinaloa
82823,Rosario,Sinaloa
82824,Rosario,Sinaloa
82825,Rosario,Sinaloa
82826,Rosario,Sinaloa
82827,Rosario,Sinaloa
82830,Rosario,Sinaloa
82832,Rosario,Sinaloa
82833,Rosario,Sinaloa
82834,Rosario,Sinaloa
82835,Rosario,Sinaloa
82839,Rosario,Sinaloa
82850,Rosario,Sinaloa
82853,Rosario,Sinaloa
82860,Rosario,Sinaloa
82863,Rosario,Sinaloa
82864,Rosario,Sinaloa
82865,Rosario,Sinaloa
82866,Rosario,Sinaloa
82870,Rosario,Sinaloa
82871,Rosario,Sinaloa
82872,Rosario,Sinaloa
82874,Rosario,Sinaloa
82875,Rosario,Sinaloa
82876,Rosario,Sinaloa
82877,Rosario,Sinaloa
82880,Rosario,Sinaloa
82883,Rosario,Sinaloa
82884,Rosario,Sinaloa
82885,Rosario,Sinaloa
82886,Rosario,Sinaloa
82887,Rosario,Sinaloa
82900,San Ignacio,Sinaloa
82902,San Ignacio,Sinaloa
82904,San Ignacio,Sinaloa
82905,San Ignacio,Sinaloa
82906,San Ignacio,Sinaloa
82907,San Ignacio,Sinaloa
82909,San Ignacio,Sinaloa
82910,San Ignacio,Sinaloa
82912,San Ignacio,Sinaloa
82916,San Ignacio,Sinaloa
82917,San Ignacio,Sinaloa
82918,San Ignacio,Sinaloa
82920,San Ignacio,Sinaloa
82923,San Ignacio,Sinaloa
82925,San Ignacio,Sinaloa
82930,San Ignacio,Sinaloa
82933,San Ignacio,Sinaloa
82934,San Ignacio,Sinaloa
82935,San Ignacio,Sinaloa
82937,San Ignacio,Sinaloa
82940,San Ignacio,Sinaloa
82943,San Ignacio,Sinaloa
82945,San Ignacio,Sinaloa
82950,San Ignacio,Sinaloa
82953,San Ignacio,Sinaloa
82954,San Ignacio,Sinaloa
82955,San Ignacio,Sinaloa
82956,San Ignacio,Sinaloa
82960,San Ignacio,Sinaloa
82963,San Ignacio,Sinaloa
82965,San Ignacio,Sinaloa
82966,San Ignacio,Sinaloa
82967,San Ignacio,Sinaloa
82968,San Ignacio,Sinaloa
82969,San Ignacio,Sinaloa
82970,San Ignacio,Sinaloa
82973,San Ignacio,Sinaloa
82974,San Ignacio,Sinaloa
82975,San Ignacio,Sinaloa
82976,San Ignacio,Sinaloa
82980,San Ignacio,Sinaloa
82983,San Ignacio,Sinaloa
82984,San Ignacio,Sinaloa
82985,San Ignacio,Sinaloa
82990,San Ignacio,Sinaloa
82993,San Ignacio,Sinaloa
82994,San Ignacio,Sinaloa
82995,San Ignacio,Sinaloa
82996,San Ignacio,Sinaloa
83000,Hermosillo,Sonora
83010,Hermosillo,Sonora
83013,Hermosillo,Sonora
83015,Hermosillo,Sonora
83016,Hermosillo,Sonora
83020,Hermosillo,Sonora
83029,Hermosillo,Sonora
83030,Hermosillo,Sonora
83040,Hermosillo,Sonora
83050,Hermosillo,Sonora
83060,Hermosillo,Sonora
83067,Hermosillo,Sonora
83068,Hermosillo,Sonora
83070,Hermosillo,Sonora
83078,Hermosillo,Sonora
83079,Hermosillo,Sonora
83080,Hermosillo,Sonora
83089,Hermosillo,Sonora
83090,Hermosillo,Sonora
83100,Hermosillo,Sonora
83103,Hermosillo,Sonora
83104,Hermosillo,Sonora
83105,Hermosillo,Sonora
83106,Hermosillo,Sonora
83107,Hermosillo,Sonora
83108,Hermosillo,Sonora
83110,Hermosillo,Sonora
83113,Hermosillo,Sonora
83114,Hermosillo,Sonora
83115,Hermosillo,Sonora
83116,Hermosillo,Sonora
83117,Hermosillo,Sonora
83118,Hermosillo,Sonora
83120,Hermosillo,Sonora
83125,Hermosillo,Sonora
83126,Hermosillo,Sonora
83128,Hermosillo,Sonora
83130,Hermosillo,Sonora
83136,Hermosillo,Sonora
83137,Hermosillo,Sonora
83138,Hermosillo,Sonora
83139,Hermosillo,Sonora
83140,Hermosillo,Sonora
83143,Hermosillo,Sonora
83144,Hermosillo,Sonora
83145,Hermosillo,Sonora
83146,Hermosillo,Sonora
83147,Hermosillo,Sonora
83148,Hermosillo,Sonora
83149,Hermosillo,Sonora
83150,Hermosillo,Sonora
83156,Hermosillo,Sonora
83157,Hermosillo,Sonora
83159,Hermosillo,Sonora
83160,Hermosillo,Sonora
83165,Hermosillo,Sonora
83166,Hermosillo,Sonora
83170,Hermosillo,Sonora
83171,Hermosillo,Sonora
83173,Hermosillo,Sonora
83174,Hermosillo,Sonora
83175,Hermosillo,Sonora
83176,Hermosillo,Sonora
83177,Hermosillo,Sonora
83178,Hermosillo,Sonora
83179,Hermosillo,Sonora
83180,Hermosillo,Sonora
83188,Hermosillo,Sonora
83190,Hermosillo,Sonora
83200,Hermosillo,Sonora
83204,Hermosillo,Sonora
83205,Hermosillo,Sonora
83206,Hermosillo,Sonora
83207,Hermosillo,Sonora
83208,Hermosillo,Sonora
83209,Hermosillo,Sonora
83210,Hermosillo,Sonora
83214,Hermosillo,Sonora
83220,Hermosillo,Sonora
83223,Hermosillo,Sonora
83224,Hermosillo,Sonora
83229,Hermosillo,Sonora
83230,Hermosillo,Sonora
83240,Hermosillo,Sonora
83243,Hermosillo,Sonora
83244,Hermosillo,Sonora
83245,Hermosillo,Sonora
83246,Hermosillo,Sonora
83247,Hermosillo,Sonora
83248,Hermosillo,Sonora
83249,Hermosillo,Sonora
83250,Hermosillo,Sonora
83260,Hermosillo,Sonora
83270,Hermosillo,Sonora
83278,Hermosillo,Sonora
83280,Hermosillo,Sonora
83283,Hermosillo,Sonora
83284,Hermosillo,Sonora
83285,Hermosillo,Sonora
83286,Hermosillo,Sonora
83287,Hermosillo,Sonora
83288,Hermosillo,Sonora
83289,Hermosillo,Sonora
83290,Hermosillo,Sonora
83293,Hermosillo,Sonora
83294,Hermosillo,Sonora
83295,Hermosillo,Sonora
83296,Hermosillo,Sonora
83297,Hermosillo,Sonora
83299,Hermosillo,Sonora
83300,Hermosillo,Sonora
83303,Hermosillo,Sonora
83304,Hermosillo,Sonora
83305,Hermosillo,Sonora
83306,Hermosillo,Sonora
83307,Hermosillo,Sonora
83309,Hermosillo,Sonora
83310,Hermosillo,Sonora
83313,Hermosillo,Sonora
83314,Hermosillo,Sonora
83315,Hermosillo,Sonora
83316,Hermosillo,Sonora
83317,Hermosillo,Sonora
83320,Hermosillo,Sonora
83323,Hermosillo,Sonora
83324,Hermosillo,Sonora
83325,Hermosillo,Sonora
83326,Hermosillo,Sonora
83327,Hermosillo,Sonora
83328,Hermosillo,Sonora
83330,Hermosillo,Sonora
83333,Hermosillo,Sonora
83334,Hermosillo,Sonora
83335,Hermosillo,Sonora
83336,Hermosillo,Sonora
83337,Hermosillo,Sonora
83338,Hermosillo,Sonora
83340,Hermosillo,Sonora
83342,Hermosillo,Sonora
83343,Hermosillo,Sonora
83344,Hermosillo,Sonora
83346,Hermosillo,Sonora
83347,Hermosillo,Sonora
83348,Hermosillo,Sonora
83349,Hermosillo,Sonora
83350,Hermosillo,Sonora
83353,Hermosillo,Sonora
83354,Hermosillo,Sonora
83355,Hermosillo,Sonora
83356,Hermosillo,Sonora
83357,Hermosillo,Sonora
83360,San Miguel de Horcasitas,Sonora
83363,San Miguel de Horcasitas,Sonora
83364,San Miguel de Horcasitas,Sonora
83365,San Miguel de Horcasitas,Sonora
83366,San Miguel de Horcasitas,Sonora
83367,San Miguel de Horcasitas,Sonora
83370,San Miguel de Horcasitas,Sonora
83373,San Miguel de Horcasitas,Sonora
83374,San Miguel de Horcasitas,Sonora
83375,San Miguel de Horcasitas,Sonora
83376,San Miguel de Horcasitas,Sonora
83377,San Miguel de Horcasitas,Sonora
83378,San Miguel de Horcasitas,Sonora
83380,Carbó,Sonora
83383,Carbó,Sonora
83384,Carbó,Sonora
83385,Carbó,Sonora
83386,Carbó,Sonora
83390,Carbó,Sonora
83393,Carbó,Sonora
83394,Carbó,Sonora
83395,Carbó,Sonora
83396,Carbó,Sonora
83397,Carbó,Sonora
83398,Carbó,Sonora
83400,San Luis Río Colorado,Sonora
83403,San Luis Río Colorado,Sonora
83419,San Luis Río Colorado,Sonora
83420,San Luis Río Colorado,Sonora
83423,San Luis Río Colorado,Sonora
83430,San Luis Río Colorado,Sonora
83439,San Luis Río Colorado,Sonora
83440,San Luis Río Colorado,Sonora
83447,San Luis Río Colorado,Sonora
83448,San Luis Río Colorado,Sonora
83449,San Luis Río Colorado,Sonora
83450,San Luis Río Colorado,Sonora
83455,San Luis Río Colorado,Sonora
83457,San Luis Río Colorado,Sonora
83458,San Luis Río Colorado,Sonora
83459,San Luis Río Colorado,Sonora
83470,San Luis Río Colorado,Sonora
83479,San Luis Río Colorado,Sonora
83480,San Luis Río Colorado,Sonora
83487,San Luis Río Colorado,Sonora
83488,San Luis Río Colorado,Sonora
83489,San Luis Río Colorado,Sonora
83490,San Luis Río Colorado,Sonora
83496,San Luis Río Colorado,Sonora
83497,San Luis Río Colorado,Sonora
83498,San Luis Río Colorado,Sonora
83499,San Luis Río Colorado,Sonora
83500,San Luis Río Colorado,Sonora
83503,San Luis Río Colorado,Sonora
83504,San Luis Río Colorado,Sonora
83510,San Luis Río Colorado,Sonora
83513,San Luis Río Colorado,Sonora
83514,San Luis Río Colorado,Sonora
83515,San Luis Río Colorado,Sonora
83516,San Luis Río Colorado,Sonora
83517,San Luis Río Colorado,Sonora
83520,San Luis Río Colorado,Sonora
83540,San Luis Río Colorado,Sonora
83550,Puerto Peñasco,Sonora
83553,Puerto Peñasco,Sonora
83554,Puerto Peñasco,Sonora
83555,Puerto Peñasco,Sonora
83556,Puerto Peñasco,Sonora
83557,Puerto Peñasco,Sonora
83560,Puerto Peñasco,Sonora
83564,Puerto Peñasco,Sonora
83565,Puerto Peñasco,Sonora
83566,Puerto Peñasco,Sonora
83567,Puerto Peñasco,Sonora
83570,General Plutarco Elías Calles,Sonora
83573,General Plutarco Elías Calles,Sonora
83574,General Plutarco Elías Calles,Sonora
83575,General Plutarco Elías Calles,Sonora
83576,General Plutarco Elías Calles,Sonora
83577,General Plutarco Elías Calles,Sonora
83580,General Plutarco Elías Calles,Sonora
83583,General Plutarco Elías Calles,Sonora
83584,General Plutarco Elías Calles,Sonora
83585,General Plutarco Elías Calles,Sonora
83586,General Plutarco Elías Calles,Sonora
83590,General Plutarco Elías Calles,Sonora
83600,Caborca,Sonora
83610,Caborca,Sonora
83620,Caborca,Sonora
83621,Caborca,Sonora
83624,Caborca,Sonora
83630,Caborca,Sonora
83634,Caborca,Sonora
83635,Caborca,Sonora
83640,Caborca,Sonora
83650,Caborca,Sonora
83660,Caborca,Sonora
83663,Caborca,Sonora
83664,Caborca,Sonora
83665,Caborca,Sonora
83666,Caborca,Sonora
83670,Caborca,Sonora
83680,Caborca,Sonora
83690,Caborca,Sonora
83693,Caborca,Sonora
83695,Caborca,Sonora
83706,Caborca,Sonora
83710,Caborca,Sonora
83713,Caborca,Sonora
83714,Caborca,Sonora
83715,Caborca,Sonora
83716,Caborca,Sonora
83717,Caborca,Sonora
83718,Caborca,Sonora
83720,Caborca,Sonora
83723,Caborca,Sonora
83724,Caborca,Sonora
83725,Caborca,Sonora
83727,Caborca,Sonora
83730,Caborca,Sonora
83733,Caborca,Sonora
83734,Caborca,Sonora
83735,Caborca,Sonora
83740,Caborca,Sonora
83750,Altar,Sonora
83753,Altar,Sonora
83754,Altar,Sonora
83755,Altar,Sonora
83756,Altar,Sonora
83757,Altar,Sonora
83760,Altar,Sonora
83767,Altar,Sonora
83770,Altar,Sonora
83780,Altar,Sonora
83784,Altar,Sonora
83786,Altar,Sonora
83790,Altar,Sonora
83793,Altar,Sonora
83794,Altar,Sonora
83795,Altar,Sonora
83796,Altar,Sonora
83797,Altar,Sonora
83800,Tubutama,Sonora
83801,Tubutama,Sonora
83805,Tubutama,Sonora
83810,Tubutama,Sonora
83817,Tubutama,Sonora
83818,Tubutama,Sonora
83820,Atil,Sonora
83830,Atil,Sonora
83833,Atil,Sonora
83834,Atil,Sonora
83835,Atil,Sonora
83837,Atil,Sonora
83840,Oquitoa,Sonora
83860,Sáric,Sonora
83870,Sáric,Sonora
83890,Sáric,Sonora
83900,Benjamín Hill,Sonora
83903,Benjamín Hill,Sonora
83906,Benjamín Hill,Sonora
83907,Benjamín Hill,Sonora
83910,Benjamín Hill,Sonora
83913,Benjamín Hill,Sonora
83914,Benjamín Hill,Sonora
83915,Benjamín Hill,Sonora
83916,Benjamín Hill,Sonora
83917,Benjamín Hill,Sonora
83920,Benjamín Hill,Sonora
83923,Benjamín Hill,Sonora
83924,Benjamín Hill,Sonora
83925,Benjamín Hill,Sonora
83926,Benjamín Hill,Sonora
83927,Benjamín Hill,Sonora
83930,Trincheras,Sonora
83931,Trincheras,Sonora
83935,Trincheras,Sonora
83937,Trincheras,Sonora
83960,Pitiquito,Sonora
83961,Pitiquito,Sonora
83964,Pitiquito,Sonora
83966,Pitiquito,Sonora
83970,Pitiquito,Sonora
83974,Pitiquito,Sonora
83980,Pitiquito,Sonora
83981,Pitiquito,Sonora
83983,Pitiquito,Sonora
83990,Pitiquito,Sonora
84000,Nogales,Sonora
84009,Nogales,Sonora
84010,Nogales,Sonora
84014,Nogales,Sonora
84015,Nogales,Sonora
84017,Nogales,Sonora
84018,Nogales,Sonora
84020,Nogales,Sonora
84024,Nogales,Sonora
84030,Nogales,Sonora
84035,Nogales,Sonora
84040,Nogales,Sonora
84046,Nogales,Sonora
84047,Nogales,Sonora
84048,Nogales,Sonora
84050,Nogales,Sonora
84055,Nogales,Sonora
84060,Nogales,Sonora
84062,Nogales,Sonora
84063,Nogales,Sonora
84064,Nogales,Sonora
84065,Nogales,Sonora
84066,Nogales,Sonora
84067,Nogales,Sonora
84068,Nogales,Sonora
84069,Nogales,Sonora
84074,Nogales,Sonora
84075,Nogales,Sonora
84076,Nogales,Sonora
84080,Nogales,Sonora
84085,Nogales,Sonora
84086,Nogales,Sonora
84090,Nogales,Sonora
84093,Nogales,Sonora
84094,Nogales,Sonora
84100,Nogales,Sonora
84103,Nogales,Sonora
84104,Nogales,Sonora
84105,Nogales,Sonora
84106,Nogales,Sonora
84107,Nogales,Sonora
84108,Nogales,Sonora
84110,Nogales,Sonora
84113,Nogales,Sonora
84114,Nogales,Sonora
84115,Nogales,Sonora
84116,Nogales,Sonora
84117,Nogales,Sonora
84118,Nogales,Sonora
84120,Imuris,Sonora
84123,Imuris,Sonora
84124,Imuris,Sonora
84125,Imuris,Sonora
84126,Imuris,Sonora
84127,Imuris,Sonora
84128,Imuris,Sonora
84130,Imuris,Sonora
84133,Imuris,Sonora
84134,Imuris,Sonora
84135,Imuris,Sonora
84136,Imuris,Sonora
84137,Imuris,Sonora
84140,Santa Cruz,Sonora
84147,Santa Cruz,Sonora
84150,Santa Cruz,Sonora
84160,Magdalena,Sonora
84164,Magdalena,Sonora
84165,Magdalena,Sonora
84167,Magdalena,Sonora
84170,Magdalena,Sonora
84171,Magdalena,Sonora
84173,Magdalena,Sonora
84174,Magdalena,Sonora
84175,Magdalena,Sonora
84176,Magdalena,Sonora
84177,Magdalena,Sonora
84178,Magdalena,Sonora
84180,Naco,Sonora
84183,Naco,Sonora
84184,Naco,Sonora
84185,Naco,Sonora
84186,Naco,Sonora
84187,Naco,Sonora
84190,Naco,Sonora
84193,Naco,Sonora
84194,Naco,Sonora
84195,Naco,Sonora
84196,Naco,Sonora
84197,Naco,Sonora
84200,Agua Prieta,Sonora
84210,Agua Prieta,Sonora
84212,Agua Prieta,Sonora
84213,Agua Prieta,Sonora
84214,Agua Prieta,Sonora
84215,Agua Prieta,Sonora
84220,Agua Prieta,Sonora
84230,Agua Prieta,Sonora
84240,Agua Prieta,Sonora
84250,Agua Prieta,Sonora
84259,Agua Prieta,Sonora
84260,Agua Prieta,Sonora
84267,Agua Prieta,Sonora
84269,Agua Prieta,Sonora
84270,Agua Prieta,Sonora
84279,Agua Prieta,Sonora
84300,Agua Prieta,Sonora
84303,Agua Prieta,Sonora
84304,Agua Prieta,Sonora
84305,Agua Prieta,Sonora
84306,Agua Prieta,Sonora
84307,Agua Prieta,Sonora
84310,Agua Prieta,Sonora
84313,Agua Prieta,Sonora
84314,Agua Prieta,Sonora
84315,Agua Prieta,Sonora
84316,Agua Prieta,Sonora
84317,Agua Prieta,Sonora
84320,Fronteras,Sonora
84324,Fronteras,Sonora
84325,Fronteras,Sonora
84326,Fronteras,Sonora
84327,Fronteras,Sonora
84328,Fronteras,Sonora
84330,Fronteras,Sonora
84333,Fronteras,Sonora
84334,Fronteras,Sonora
84335,Fronteras,Sonora
84336,Fronteras,Sonora
84340,Nacozari de García,Sonora
84345,Nacozari de García,Sonora
84346,Nacozari de García,Sonora
84347,Nacozari de García,Sonora
84348,Nacozari de García,Sonora
84349,Nacozari de García,Sonora
84360,Bavispe,Sonora
84363,Bavispe,Sonora
84364,Bavispe,Sonora
84365,Bavispe,Sonora
84366,Bavispe,Sonora
84367,Bavispe,Sonora
84370,Bavispe,Sonora
84373,Bavispe,Sonora
84374,Bavispe,Sonora
84375,Bavispe,Sonora
84376,Bavispe,Sonora
84377,Bavispe,Sonora
84380,Bacerac,Sonora
84390,Bacerac,Sonora
84393,Bacerac,Sonora
84394,Bacerac,Sonora
84395,Bacerac,Sonora
84396,Bacerac,Sonora
84397,Bacerac,Sonora
84400,Huachinera,Sonora
84403,Huachinera,Sonora
84404,Huachinera,Sonora
84405,Huachinera,Sonora
84406,Huachinera,Sonora
84407,Huachinera,Sonora
84415,Huachinera,Sonora
84427,Huachinera,Sonora
84440,Nácori Chico,Sonora
84445,Nácori Chico,Sonora
84446,Nácori Chico,Sonora
84447,Nácori Chico,Sonora
84450,Nácori Chico,Sonora
84460,Granados,Sonora
84480,Bacadéhuachi,Sonora
84483,Bacadéhuachi,Sonora
84484,Bacadéhuachi,Sonora
84485,Bacadéhuachi,Sonora
84486,Bacadéhuachi,Sonora
84493,Bacadéhuachi,Sonora
84494,Bacadéhuachi,Sonora
84495,Bacadéhuachi,Sonora
84496,Bacadéhuachi,Sonora
84500,Cumpas,Sonora
84503,Cumpas,Sonora
84504,Cumpas,Sonora
84505,Cumpas,Sonora
84506,Cumpas,Sonora
84507,Cumpas,Sonora
84510,Cumpas,Sonora
84513,Cumpas,Sonora
84514,Cumpas,Sonora
84516,Cumpas,Sonora
84517,Cumpas,Sonora
84520,Cumpas,Sonora
84524,Cumpas,Sonora
84525,Cumpas,Sonora
84526,Cumpas,Sonora
84527,Cumpas,Sonora
84530,Huásabas,Sonora
84533,Huásabas,Sonora
84534,Huásabas,Sonora
84535,Huásabas,Sonora
84536,Huásabas,Sonora
84560,Moctezuma,Sonora
84563,Moctezuma,Sonora
84564,Moctezuma,Sonora
84565,Moctezuma,Sonora
84566,Moctezuma,Sonora
84567,Moctezuma,Sonora
84573,Moctezuma,Sonora
84576,Moctezuma,Sonora
84580,Villa Hidalgo,Sonora
84583,Villa Hidalgo,Sonora
84600,Santa Ana,Sonora
84601,Santa Ana,Sonora
84602,Santa Ana,Sonora
84603,Santa Ana,Sonora
84607,Santa Ana,Sonora
84610,Santa Ana,Sonora
84617,Santa Ana,Sonora
84620,Cananea,Sonora
84622,Cananea,Sonora
84623,Cananea,Sonora
84624,Cananea,Sonora
84625,Cananea,Sonora
84630,Cananea,Sonora
84633,Cananea,Sonora
84634,Cananea,Sonora
84635,Cananea,Sonora
84636,Cananea,Sonora
84637,Cananea,Sonora
84640,Arizpe,Sonora
84650,Arizpe,Sonora
84653,Arizpe,Sonora
84654,Arizpe,Sonora
84655,Arizpe,Sonora
84656,Arizpe,Sonora
84657,Arizpe,Sonora
84660,Cucurpe,Sonora
84670,Cucurpe,Sonora
84673,Cucurpe,Sonora
84674,Cucurpe,Sonora
84675,Cucurpe,Sonora
84676,Cucurpe,Sonora
84677,Cucurpe,Sonora
84680,Bacoachi,Sonora
84683,Bacoachi,Sonora
84690,Bacoachi,Sonora
84693,Bacoachi,Sonora
84694,Bacoachi,Sonora
84695,Bacoachi,Sonora
84700,San Pedro de la Cueva,Sonora
84703,San Pedro de la Cueva,Sonora
84705,San Pedro de la Cueva,Sonora
84709,San Pedro de la Cueva,Sonora
84710,San Pedro de la Cueva,Sonora
84711,San Pedro de la Cueva,Sonora
84730,Divisaderos,Sonora
84743,Divisaderos,Sonora
84744,Divisaderos,Sonora
84745,Divisaderos,Sonora
84746,Divisaderos,Sonora
84747,Divisaderos,Sonora
84750,Tepache,Sonora
84754,Tepache,Sonora
84760,Tepache,Sonora
84770,Villa Pesqueira,Sonora
84775,Villa Pesqueira,Sonora
84790,Villa Pesqueira,Sonora
84800,Opodepe,Sonora
84806,Opodepe,Sonora
84820,Opodepe,Sonora
84824,Opodepe,Sonora
84830,Opodepe,Sonora
84850,Opodepe,Sonora
84860,Huépac,Sonora
84863,Huépac,Sonora
84864,Huépac,Sonora
84865,Huépac,Sonora
84874,Huépac,Sonora
84880,Banámichi,Sonora
84890,Banámichi,Sonora
84893,Banámichi,Sonora
84894,Banámichi,Sonora
84895,Banámichi,Sonora
84900,Ures,Sonora
84905,Ures,Sonora
84906,Ures,Sonora
84907,Ures,Sonora
84910,Ures,Sonora
84911,Ures,Sonora
84918,Ures,Sonora
84919,Ures,Sonora
84920,Aconchi,Sonora
84923,Aconchi,Sonora
84924,Aconchi,Sonora
84925,Aconchi,Sonora
84928,Aconchi,Sonora
84929,Aconchi,Sonora
84930,Aconchi,Sonora
84933,Aconchi,Sonora
84934,Aconchi,Sonora
84935,Aconchi,Sonora
84940,Baviácora,Sonora
84943,Baviácora,Sonora
84944,Baviácora,Sonora
84945,Baviácora,Sonora
84950,Baviácora,Sonora
84953,Baviácora,Sonora
84955,Baviácora,Sonora
84957,Baviácora,Sonora
84958,Baviácora,Sonora
84960,San Felipe de Jesús,Sonora
84969,San Felipe de Jesús,Sonora
84980,Rayón,Sonora
84984,Rayón,Sonora
84987,Rayón,Sonora
84988,Rayón,Sonora
84990,Rayón,Sonora
85000,Cajeme,Sonora
85010,Cajeme,Sonora
85013,Cajeme,Sonora
85017,Cajeme,Sonora
85019,Cajeme,Sonora
85020,Cajeme,Sonora
85023,Cajeme,Sonora
85024,Cajeme,Sonora
85030,Cajeme,Sonora
85037,Cajeme,Sonora
85038,Cajeme,Sonora
85039,Cajeme,Sonora
85040,Cajeme,Sonora
85050,Cajeme,Sonora
85053,Cajeme,Sonora
85059,Cajeme,Sonora
85060,Cajeme,Sonora
85063,Cajeme,Sonora
85064,Cajeme,Sonora
85065,Cajeme,Sonora
85070,Cajeme,Sonora
85080,Cajeme,Sonora
85090,Cajeme,Sonora
85095,Cajeme,Sonora
85096,Cajeme,Sonora
85097,Cajeme,Sonora
85098,Cajeme,Sonora
85099,Cajeme,Sonora
85100,Cajeme,Sonora
85110,Cajeme,Sonora
85120,Cajeme,Sonora
85130,Cajeme,Sonora
85134,Cajeme,Sonora
85136,Cajeme,Sonora
85137,Cajeme,Sonora
85138,Cajeme,Sonora
85140,Cajeme,Sonora
85149,Cajeme,Sonora
85150,Cajeme,Sonora
85154,Cajeme,Sonora
85157,Cajeme,Sonora
85160,Cajeme,Sonora
85167,Cajeme,Sonora
85168,Cajeme,Sonora
85169,Cajeme,Sonora
85170,Cajeme,Sonora
85180,Cajeme,Sonora
85190,Cajeme,Sonora
85193,Cajeme,Sonora
85194,Cajeme,Sonora
85195,Cajeme,Sonora
85196,Cajeme,Sonora
85197,Cajeme,Sonora
85198,Cajeme,Sonora
85199,Cajeme,Sonora
85200,Cajeme,Sonora
85203,Cajeme,Sonora
85204,Cajeme,Sonora
85205,Cajeme,Sonora
85206,Cajeme,Sonora
85207,Cajeme,Sonora
85208,Cajeme,Sonora
85209,Cajeme,Sonora
85210,Cajeme,Sonora
85212,Cajeme,Sonora
85213,Cajeme,Sonora
85214,Cajeme,Sonora
85215,Cajeme,Sonora
85216,Cajeme,Sonora
85217,Cajeme,Sonora
85218,Cajeme,Sonora
85219,Cajeme,Sonora
85220,Navojoa,Sonora
85222,Navojoa,Sonora
85223,Navojoa,Sonora
85224,Navojoa,Sonora
85225,Navojoa,Sonora
85226,Navojoa,Sonora
85227,Navojoa,Sonora
85228,Navojoa,Sonora
85229,Navojoa,Sonora
85230,Navojoa,Sonora
85232,Navojoa,Sonora
85233,Navojoa,Sonora
85234,Navojoa,Sonora
85235,Navojoa,Sonora
85236,Navojoa,Sonora
85237,Navojoa,Sonora
85238,Navojoa,Sonora
85239,Navojoa,Sonora
85240,Huatabampo,Sonora
85241,Huatabampo,Sonora
85243,Huatabampo,Sonora
85244,Huatabampo,Sonora
85245,Huatabampo,Sonora
85246,Huatabampo,Sonora
85247,Huatabampo,Sonora
85248,Huatabampo,Sonora
85249,Huatabampo,Sonora
85250,Huatabampo,Sonora
85251,Huatabampo,Sonora
85252,Huatabampo,Sonora
85253,Huatabampo,Sonora
85254,Huatabampo,Sonora
85255,Huatabampo,Sonora
85256,Huatabampo,Sonora
85257,Huatabampo,Sonora
85258,Huatabampo,Sonora
85259,Huatabampo,Sonora
85260,Bácum,Sonora
85265,Bácum,Sonora
85268,Bácum,Sonora
85270,Bácum,Sonora
85275,Bácum,Sonora
85276,Bácum,Sonora
85277,Bácum,Sonora
85278,Bácum,Sonora
85280,Etchojoa,Sonora
85283,Etchojoa,Sonora
85284,Etchojoa,Sonora
85285,Etchojoa,Sonora
85286,Etchojoa,Sonora
85287,Etchojoa,Sonora
85288,Etchojoa,Sonora
85290,Benito Juárez,Sonora
85293,Benito Juárez,Sonora
85294,Benito Juárez,Sonora
85295,Benito Juárez,Sonora
85296,Benito Juárez,Sonora
85297,Benito Juárez,Sonora
85298,Benito Juárez,Sonora
85300,Empalme,Sonora
85310,Empalme,Sonora
85319,Empalme,Sonora
85320,Empalme,Sonora
85330,Empalme,Sonora
85338,Empalme,Sonora
85339,Empalme,Sonora
85340,Empalme,Sonora
85347,Empalme,Sonora
85349,Empalme,Sonora
85350,Empalme,Sonora
85360,Empalme,Sonora
85370,Empalme,Sonora
85385,Empalme,Sonora
85386,Empalme,Sonora
85388,Empalme,Sonora
85389,Empalme,Sonora
85390,Empalme,Sonora
85397,Empalme,Sonora
85398,Empalme,Sonora
85399,Empalme,Sonora
85400,Guaymas,Sonora
85405,Guaymas,Sonora
85406,Guaymas,Sonora
85409,Guaymas,Sonora
85410,Guaymas,Sonora
85420,Guaymas,Sonora
85423,Guaymas,Sonora
85424,Guaymas,Sonora
85425,Guaymas,Sonora
85426,Guaymas,Sonora
85427,Guaymas,Sonora
85430,Guaymas,Sonora
85440,Guaymas,Sonora
